Year,Month,Ward_NO,Ward_Name,Building_Area_km2,Builtup_Area_Percentage,Population,Rainfall,RH2M,T2M_MAX,T2M_MIN,WS2M,GWL
2022,3,28,kammanahalli,0.454791112,45.48,65921,12.23635854,44.08,37.89,13.58,2.68,11.08428967
2022,3,29,kacharkanahalli,0.617235872,36.31,39547,9.989847685,44.08,37.89,13.58,2.68,14.9065837
2022,3,35,aramane nagara,1.150600338,15.34,45394,10.41193656,44.08,37.89,13.58,2.68,7.3
2022,3,36,mattikere,0.387280758,43.03,38369,9.698316452,44.08,37.89,13.58,2.68,18.57409927
2022,3,38,hmt ward,1.265645178,24.34,46852,13.23095994,44.08,37.89,13.58,2.68,17.0026674
2022,3,39,chokkasandra,1.077019522,28.34,126315,13.4522942,44.08,37.89,13.58,2.68,6.797485021
2022,3,40,dodda bidarakallu,2.607046429,20.21,319644,17.91644506,44.08,37.89,13.58,2.68,17.51573123
2022,3,41,peenya industrial area,1.866809705,33.94,132728,14.62693842,44.08,37.89,13.58,2.68,15.34739732
2022,3,42,lakshmi devi nagar,0.445361625,29.69,70708,13.15718185,44.08,37.89,13.58,2.68,20.40439486
2022,3,45,malleswaram,0.473091397,26.28,31970,9.698316452,44.08,37.89,13.58,2.68,18.57409927
2022,3,48,muneshwara nagar,0.216486387,43.3,42837,10.21788219,44.08,37.89,13.58,2.68,11.12278614
2022,3,50,benniganahalli,0.859907741,17.55,79217,12.23635854,44.08,37.89,13.58,2.68,11.08428967
2022,3,51,vijnanapura,0.63647367,30.31,62699,7.229131816,44.08,37.89,13.58,2.68,9.667501151
2022,3,52,k r puram,1.094597928,22.8,48268,3.263388177,44.08,37.89,13.58,2.68,14.15772755
2022,3,53,basavanapura,1.58391796,25.14,117614,2.302425865,44.08,37.89,13.58,2.68,17.53581324
2022,3,54,hudi,2.535528807,16.9,134945,4.202628417,44.08,37.89,13.58,2.68,16.98639413
2022,3,58,new tippasandara,0.961983385,28.29,57541,9.264396044,44.08,37.89,13.58,2.68,13.24065284
2022,3,65,kadu malleshwar ward,0.483218015,34.52,37431,10.28574531,44.08,37.89,13.58,2.68,13.15125352
2022,3,68,mahalakshimpuram,0.389458723,43.27,56735,10.35360842,44.08,37.89,13.58,2.68,15.1797209
2022,3,69,laggere,0.582034975,36.38,141151,15.21426054,44.08,37.89,13.58,2.68,19.62235347
2022,3,72,herohalli,1.709585521,21.92,225539,23.22094335,44.08,37.89,13.58,2.68,32.34
2022,3,73,kottegepalya,1.469912867,25.34,180514,19.14678492,44.08,37.89,13.58,2.68,20.9563188
2022,3,74,shakthi ganapathi nagar,0.309144762,44.16,57243,15.21426054,44.08,37.89,13.58,2.68,19.62235347
2022,3,77,dattatreya temple,0.298631215,42.66,32466,10.28574531,44.08,37.89,13.58,2.68,13.15125352
2022,3,78,pulikeshinagar,0.477616746,28.1,29621,10.21788219,44.08,37.89,13.58,2.68,11.12278614
2022,3,80,hoysala nagar,0.614764581,29.27,34503,9.582224759,44.08,37.89,13.58,2.68,12.53469727
2022,3,81,vijnana nagar,1.5123228,26.53,144979,6.422445131,44.08,37.89,13.58,2.68,12.9740871
2022,3,82,garudachar playa,1.611919317,23.7,130232,1.954779405,44.08,37.89,13.58,2.68,12.70339217
2022,3,83,kadugodi,1.566539558,13.99,94166,1.804211094,44.08,37.89,13.58,2.68,21.06715791
2022,3,84,hagadur,2.201848131,17.47,106624,2.366806613,44.08,37.89,13.58,2.68,21.31316076
2022,3,85,dodda nekkundi,2.814249156,23.45,204373,2.83337908,44.08,37.89,13.58,2.68,15.60412911
2022,3,86,marathahalli,0.839613583,27.08,75159,5.615758446,44.08,37.89,13.58,2.68,16.28067305
2022,3,87,hal airport,1.051454301,15.46,49281,5.615758446,44.08,37.89,13.58,2.68,16.28067305
2022,3,90,halsoor,0.395550843,23.27,34217,10.10729638,44.08,37.89,13.58,2.68,13.23589188
2022,3,93,vasanth nagar,0.708064997,22.84,20034,10.28574531,44.08,37.89,13.58,2.68,13.15125352
2022,3,94,gandhinagar,0.549513579,28.92,27188,13.17510219,44.08,37.89,13.58,2.68,17.88051884
2022,3,96,okalipuram,0.288274201,36.03,40771,10.35360842,44.08,37.89,13.58,2.68,15.1797209
2022,3,104,govindaraja nagar,0.289695622,36.21,28157,15.40000766,44.08,37.89,13.58,2.68,22.52990677
2022,3,110,sampangiram nagar,0.881219653,20.03,22350,10.95019673,44.08,37.89,13.58,2.68,13.23113092
2022,3,112,domlur,0.565692696,33.28,26659,6.292433548,44.08,37.89,13.58,2.68,15.397016
2022,3,114,agaram,0.767663804,6.98,38405,9.091104366,44.08,37.89,13.58,2.68,14.60257099
2022,3,119,dharmaraya swamy temple,0.45652514,41.5,21563,16.06445908,44.08,37.89,13.58,2.68,22.60978417
2022,3,124,hosahalli,0.344875851,38.32,44221,20.4464069,44.08,37.89,13.58,2.68,29.88009264
2022,3,126,maruthi mandir ward,0.34133022,42.67,40852,23.7291203,44.08,37.89,13.58,2.68,26.75217106
2022,3,128,nagarabhavi,0.479865515,29.99,67490,23.7291203,44.08,37.89,13.58,2.68,26.75217106
2022,3,129,jnana bharathi ward,2.300073956,19.33,200731,23.54337317,44.08,37.89,13.58,2.68,23.84461776
2022,3,130,ullalu,1.71308327,19.69,188337,24.93538439,44.08,37.89,13.58,2.68,20.58114111
2022,3,143,vishveshwara puram,0.613184396,24.53,28837,16.06445908,44.08,37.89,13.58,2.68,22.60978417
2022,3,144,siddapura,0.254028726,36.29,38143,11.68251126,44.08,37.89,13.58,2.68,15.33947569
2022,3,145,hombegowda nagara,0.508821469,36.34,40491,11.68251126,44.08,37.89,13.58,2.68,15.33947569
2022,3,147,adugodi,0.306559776,19.16,39913,11.68251126,44.08,37.89,13.58,2.68,15.33947569
2022,3,149,varthuru,2.673655078,9.45,130361,3.137324211,44.08,37.89,13.58,2.68,26.59472993
2022,3,150,bellanduru,4.345398338,16.46,367170,4.777512567,44.08,37.89,13.58,2.68,25.565
2022,3,153,jayanagar,0.645623348,25.82,40752,16.06445908,44.08,37.89,13.58,2.68,22.60978417
2022,3,154,basavanagudi,0.481762476,40.15,29244,20.4464069,44.08,37.89,13.58,2.68,29.88009264
2022,3,157,gali anjenaya temple ward,0.464039297,42.19,45294,20.4464069,44.08,37.89,13.58,2.68,29.88009264
2022,3,158,deepanjali nagar,0.60669624,28.89,71433,20.4464069,44.08,37.89,13.58,2.68,32.5
2022,3,159,kengeri,0.845473849,16.58,70806,25.16527779,44.08,37.89,13.58,2.68,19.89846196
2022,3,160,rajarajeshwari nagar,2.326082724,20.96,154324,19.92223448,44.08,37.89,13.58,2.68,17
2022,3,164,vidyapeeta ward,0.4720259,39.34,56241,15.22884174,44.08,37.89,13.58,2.68,24.90940422
2022,3,168,pattabhiram nagar,0.550911339,32.41,25674,7.197090556,44.08,37.89,13.58,2.68,16.45037005
2022,3,171,gurappanapalya,0.338750331,48.39,51747,7.197090556,44.08,37.89,13.58,2.68,16.45037005
2022,3,172,madivala,0.489910676,40.83,53038,7.197090556,44.08,37.89,13.58,2.68,17.6
2022,3,173,jakkasandra,0.362589433,24.17,48482,5.052405839,44.08,37.89,13.58,2.68,16.51592767
2022,3,174,hsr layout,1.750365663,24.65,179038,5.052405839,44.08,37.89,13.58,2.68,16.51592767
2022,3,177,j p nagar,0.665353651,36.96,29228,2.711669851,44.08,37.89,13.58,2.68,18.75
2022,3,179,shakambari nagar,0.564223094,29.7,29164,6.361473211,44.08,37.89,13.58,2.68,18.74999011
2022,3,180,banashankari temple ward,0.248920681,35.56,53598,10.01127657,44.08,37.89,13.58,2.68,19.9387158
2022,3,181,kumaraswamy layout,0.627651492,34.87,65062,10.01127657,44.08,37.89,13.58,2.68,19.9387158
2022,3,184,uttarahalli,1.653753758,16.7,167632,16.11534867,44.08,37.89,13.58,2.68,19.76636046
2022,3,185,yelchenahalli,0.618355933,38.65,83592,10.01127657,44.08,37.89,13.58,2.68,19.9387158
2022,3,186,jaraganahalli,0.443369196,34.11,66696,6.361473211,44.08,37.89,13.58,2.68,18.74999011
2022,3,188,bilekhalli,0.98104064,22.81,121301,2.711669851,44.08,37.89,13.58,2.68,17.56126441
2022,3,189,hongasandra,0.928659814,44.22,231447,4.432391984,44.08,37.89,13.58,2.68,17.0753835
2022,3,190,mangammanapalya,1.193069107,34.09,175592,6.153114117,44.08,37.89,13.58,2.68,16.5895026
2022,3,191,singasandra,1.974314174,20.35,270828,6.073018707,44.08,37.89,13.58,2.68,18.50489688
2022,3,192,begur,2.9090277,15.31,392121,8.148766491,44.08,37.89,13.58,2.68,11.5
2022,3,193,arakere,1.622617642,24.59,150351,9.689873741,44.08,37.89,13.58,2.68,14.76363623
2022,3,195,konankunte,1.118357419,32.89,183994,9.797008017,44.08,37.89,13.58,2.68,16.48866275
2022,3,196,anjanapura,1.242053329,10.9,107973,10.46082497,44.08,37.89,13.58,2.68,15.4447637
2022,3,197,vasanthpura,1.384263068,24.29,175013,10.01127657,44.08,37.89,13.58,2.68,19.9387158
2022,3,198,hemmigepura,2.715712057,8.9,113953,19.00751858,44.08,37.89,13.58,2.68,17.57680182
2022,4,1,kempegowda ward,0.985262482,9.04,58636,66.72166553,52.23,38.47,18.18,2.64,41.8
2022,4,2,chowdeswari ward,0.833350444,12.82,73792,75.0859951,52.23,38.47,18.18,2.64,31.97760557
2022,4,3,atturu,1.681962535,19.11,157105,75.37811252,52.23,38.47,18.18,2.64,32.19437826
2022,4,4,yelahanka satellite town,0.918087362,19.96,72672,71.78697506,52.23,38.47,18.18,2.64,29.38547958
2022,4,5,jakkuru,2.919770746,12.42,144641,60.57343849,52.23,38.47,18.18,2.64,25.86199479
2022,4,6,thanisandra,2.298162635,22.98,296203,54.62702694,52.23,38.47,18.18,2.64,22.74509382
2022,4,7,byatarayanapura,1.776195281,17.76,183974,55.73896885,52.23,38.47,18.18,2.64,30.62712568
2022,4,9,vidyaranyapura,1.581611585,15.98,158329,65.27004329,52.23,38.47,18.18,2.64,27.08014987
2022,4,10,dodda bommasandra,0.815720659,19.42,65324,65.26197357,52.23,38.47,18.18,2.64,23.72184591
2022,4,12,shettihalli,1.631417129,20.14,145039,63.99113236,52.23,38.47,18.18,2.64,25
2022,4,14,bagalakunte,1.276211354,29.68,166219,53.18114698,52.23,38.47,18.18,2.64,8.1
2022,4,16,jalahalli,0.715315392,13.76,51312,56.22107357,52.23,38.47,18.18,2.64,24.3
2022,4,18,radhakrishna temple ward,0.618602695,32.56,48816,58.75311153,52.23,38.47,18.18,2.64,24.77482016
2022,4,19,sanjaya nagar,0.507341232,33.82,45305,58.75311153,52.23,38.47,18.18,2.64,24.77482016
2022,4,22,vishwanath nagenahalli,0.662771198,44.18,113011,52.24424948,52.23,38.47,18.18,2.64,25.82779441
2022,4,24,hbr layout,1.241186569,26.98,116647,62.27639579,52.23,38.47,18.18,2.64,17.78730074
2022,4,25,horamavu,3.753304114,21.45,376073,53.59287965,52.23,38.47,18.18,2.64,16.38787193
2022,4,26,ramamurthy nagar,2.01818529,27.65,112204,50.07240641,52.23,38.47,18.18,2.64,18.91434959
2022,4,27,banasavadi,1.198032134,35.24,87129,55.77210737,52.23,38.47,18.18,2.64,16.4699167
2022,4,28,kammanahalli,0.454791112,45.48,66087,59.2953942,52.23,38.47,18.18,2.64,12.61923378
2022,4,29,kacharkanahalli,0.617235872,36.31,39595,55.77210737,52.23,38.47,18.18,2.64,16.4699167
2022,4,35,aramane nagara,1.150600338,15.34,45466,79.64514245,52.23,38.47,18.18,2.64,6
2022,4,36,mattikere,0.387280758,43.03,38379,90.50960069,52.23,38.47,18.18,2.64,20.81356435
2022,4,38,hmt ward,1.265645178,24.34,46936,79.28866966,52.23,38.47,18.18,2.64,19.58370736
2022,4,39,chokkasandra,1.077019522,28.34,127030,47.18017356,52.23,38.47,18.18,2.64,10.23048029
2022,4,40,dodda bidarakallu,2.607046429,20.21,323193,71.77167899,52.23,38.47,18.18,2.64,20.21090078
2022,4,41,peenya industrial area,1.866809705,33.94,133554,83.96423502,52.23,38.47,18.18,2.64,18.20432785
2022,4,42,lakshmi devi nagar,0.445361625,29.69,70991,89.99150169,52.23,38.47,18.18,2.64,22.70144972
2022,4,45,malleswaram,0.473091397,26.28,31954,90.50960069,52.23,38.47,18.18,2.64,20.81356435
2022,4,48,muneshwara nagar,0.216486387,43.3,42894,85.31711896,52.23,38.47,18.18,2.64,12.38157516
2022,4,50,benniganahalli,0.859907741,17.55,79501,59.2953942,52.23,38.47,18.18,2.64,12.61923378
2022,4,51,vijnanapura,0.63647367,30.31,62843,51.36734363,52.23,38.47,18.18,2.64,11.57200032
2022,4,52,k r puram,1.094597928,22.8,48383,44.37270546,52.23,38.47,18.18,2.64,21.35878248
2022,4,53,basavanapura,1.58391796,25.14,118393,42.24444855,52.23,38.47,18.18,2.64,28.9751003
2022,4,54,hudi,2.535528807,16.9,135945,48.15390497,52.23,38.47,18.18,2.64,22.52421039
2022,4,58,new tippasandara,0.961983385,28.29,57656,59.45689224,52.23,38.47,18.18,2.64,15.02874867
2022,4,65,kadu malleshwar ward,0.483218015,34.52,37445,100.5371734,52.23,38.47,18.18,2.64,15.14342897
2022,4,68,mahalakshimpuram,0.389458723,43.27,56837,115.7572278,52.23,38.47,18.18,2.64,17.90528278
2022,4,69,laggere,0.582034975,36.38,142108,102.3562658,52.23,38.47,18.18,2.64,22.19125163
2022,4,72,herohalli,1.709585521,21.92,227715,107.168103,52.23,38.47,18.18,2.64,34.2
2022,4,73,kottegepalya,1.469912867,25.34,181815,112.7580699,52.23,38.47,18.18,2.64,24.51763562
2022,4,74,shakthi ganapathi nagar,0.309144762,44.16,57357,102.3562658,52.23,38.47,18.18,2.64,22.19125163
2022,4,77,dattatreya temple,0.298631215,42.66,32459,100.5371734,52.23,38.47,18.18,2.64,15.14342897
2022,4,78,pulikeshinagar,0.477616746,28.1,29627,85.31711896,52.23,38.47,18.18,2.64,12.38157516
2022,4,80,hoysala nagar,0.614764581,29.27,34498,68.07696781,52.23,38.47,18.18,2.64,14.1463575
2022,4,81,vijnana nagar,1.5123228,26.53,145991,53.84061938,52.23,38.47,18.18,2.64,15.05298006
2022,4,82,garudachar playa,1.611919317,23.7,131173,41.91328782,52.23,38.47,18.18,2.64,19.0103834
2022,4,83,kadugodi,1.566539558,13.99,94703,44.82064882,52.23,38.47,18.18,2.64,33.85233043
2022,4,84,hagadur,2.201848131,17.47,107219,47.27577138,52.23,38.47,18.18,2.64,31.5069888
2022,4,85,dodda nekkundi,2.814249156,23.45,206174,47.24046165,52.23,38.47,18.18,2.64,19.92785355
2022,4,86,marathahalli,0.839613583,27.08,75517,56.31389513,52.23,38.47,18.18,2.64,18.5339598
2022,4,87,hal airport,1.051454301,15.46,49359,56.31389513,52.23,38.47,18.18,2.64,18.5339598
2022,4,90,halsoor,0.395550843,23.27,34210,76.35833886,52.23,38.47,18.18,2.64,15.36016469
2022,4,93,vasanth nagar,0.708064997,22.84,20014,100.5371734,52.23,38.47,18.18,2.64,15.14342897
2022,4,94,gandhinagar,0.549513579,28.92,27160,107.0734408,52.23,38.47,18.18,2.64,26.00361129
2022,4,96,okalipuram,0.288274201,36.03,40791,115.7572278,52.23,38.47,18.18,2.64,17.90528278
2022,4,104,govindaraja nagar,0.289695622,36.21,28167,120.8870961,52.23,38.47,18.18,2.64,36.31564188
2022,4,110,sampangiram nagar,0.881219653,20.03,22316,93.25978548,52.23,38.47,18.18,2.64,15.69158071
2022,4,112,domlur,0.565692696,33.28,26631,59.61839027,52.23,38.47,18.18,2.64,17.43826356
2022,4,114,agaram,0.767663804,6.98,38416,67.83772019,52.23,38.47,18.18,2.64,16.99459488
2022,4,119,dharmaraya swamy temple,0.45652514,41.5,21527,113.6097082,52.23,38.47,18.18,2.64,36.86379362
2022,4,124,hosahalli,0.344875851,38.32,44277,126.0169644,52.23,38.47,18.18,2.64,54.72600098
2022,4,126,maruthi mandir ward,0.34133022,42.67,40953,129.7893214,52.23,38.47,18.18,2.64,41.94820229
2022,4,128,nagarabhavi,0.479865515,29.99,67811,129.7893214,52.23,38.47,18.18,2.64,41.94820229
2022,4,129,jnana bharathi ward,2.300073956,19.33,202356,111.258491,52.23,38.47,18.18,2.64,27.82381204
2022,4,130,ullalu,1.71308327,19.69,189995,135.1909939,52.23,38.47,18.18,2.64,24.60080947
2022,4,143,vishveshwara puram,0.613184396,24.53,28812,113.6097082,52.23,38.47,18.18,2.64,36.86379362
2022,4,144,siddapura,0.254028726,36.29,38168,101.202452,52.23,38.47,18.18,2.64,19.00158625
2022,4,145,hombegowda nagara,0.508821469,36.34,40508,101.202452,52.23,38.47,18.18,2.64,19.00158625
2022,4,147,adugodi,0.306559776,19.16,39958,101.202452,52.23,38.47,18.18,2.64,19.00158625
2022,4,149,varthuru,2.673655078,9.45,131210,51.60181309,52.23,38.47,18.18,2.64,28.79753874
2022,4,150,bellanduru,4.345398338,16.46,371362,52.74262087,52.23,38.47,18.18,2.64,28.25
2022,4,153,jayanagar,0.645623348,25.82,40772,113.6097082,52.23,38.47,18.18,2.64,36.86379362
2022,4,154,basavanagudi,0.481762476,40.15,29220,126.0169644,52.23,38.47,18.18,2.64,54.72600098
2022,4,157,gali anjenaya temple ward,0.464039297,42.19,45385,126.0169644,52.23,38.47,18.18,2.64,54.72600098
2022,4,158,deepanjali nagar,0.60669624,28.89,71669,126.0169644,52.23,38.47,18.18,2.64,62
2022,4,159,kengeri,0.845473849,16.58,71099,143.0903351,52.23,38.47,18.18,2.64,24.60518649
2022,4,160,rajarajeshwari nagar,2.326082724,20.96,155477,126.7968429,52.23,38.47,18.18,2.64,18.45
2022,4,164,vidyapeeta ward,0.4720259,39.34,56349,114.2951301,52.23,38.47,18.18,2.64,40.4749646
2022,4,168,pattabhiram nagar,0.550911339,32.41,25655,86.77833405,52.23,38.47,18.18,2.64,19.12607013
2022,4,171,gurappanapalya,0.338750331,48.39,51822,86.77833405,52.23,38.47,18.18,2.64,19.12607013
2022,4,172,madivala,0.489910676,40.83,53124,86.77833405,52.23,38.47,18.18,2.64,21.5
2022,4,173,jakkasandra,0.362589433,24.17,48615,61.06908356,52.23,38.47,18.18,2.64,18.53603783
2022,4,174,hsr layout,1.750365663,24.65,180439,61.06908356,52.23,38.47,18.18,2.64,18.53603783
2022,4,177,j p nagar,0.665353651,36.96,29231,72.35421611,52.23,38.47,18.18,2.64,17.2
2022,4,179,shakambari nagar,0.564223094,29.7,29190,87.46375596,52.23,38.47,18.18,2.64,22.73724111
2022,4,180,banashankari temple ward,0.248920681,35.56,53694,102.5732958,52.23,38.47,18.18,2.64,26.22392821
2022,4,181,kumaraswamy layout,0.627651492,34.87,65218,102.5732958,52.23,38.47,18.18,2.64,26.22392821
2022,4,184,uttarahalli,1.653753758,16.7,168982,123.8043645,52.23,38.47,18.18,2.64,25.02744817
2022,4,185,yelchenahalli,0.618355933,38.65,83953,102.5732958,52.23,38.47,18.18,2.64,26.22392821
2022,4,186,jaraganahalli,0.443369196,34.11,66973,87.46375596,52.23,38.47,18.18,2.64,22.73724111
2022,4,188,bilekhalli,0.98104064,22.81,122108,72.35421611,52.23,38.47,18.18,2.64,19.250554
2022,4,189,hongasandra,0.928659814,44.22,233558,61.79443021,52.23,38.47,18.18,2.64,19.08492497
2022,4,190,mangammanapalya,1.193069107,34.09,176882,51.2346443,52.23,38.47,18.18,2.64,18.91929593
2022,4,191,singasandra,1.974314174,20.35,273547,49.26558243,52.23,38.47,18.18,2.64,20.78131609
2022,4,192,begur,2.9090277,15.31,396799,59.3563245,52.23,38.47,18.18,2.64,13.8
2022,4,193,arakere,1.622617642,24.59,151417,68.55687905,52.23,38.47,18.18,2.64,16.68555846
2022,4,195,konankunte,1.118357419,32.89,185602,79.89568463,52.23,38.47,18.18,2.64,19.86501504
2022,4,196,anjanapura,1.242053329,10.9,108670,81.96215663,52.23,38.47,18.18,2.64,18.02254087
2022,4,197,vasanthpura,1.384263068,24.29,176372,102.5732958,52.23,38.47,18.18,2.64,26.22392821
2022,4,198,hemmigepura,2.715712057,8.9,114649,123.2504358,52.23,38.47,18.18,2.64,21.17862104
2022,5,1,kempegowda ward,0.985262482,9.04,58863,223.1951241,71.94,36.89,17.84,2.72,36
2022,5,2,chowdeswari ward,0.833350444,12.82,74177,238.0593377,71.94,36.89,17.84,2.72,28.33215841
2022,5,3,atturu,1.681962535,19.11,158266,240.9364532,71.94,36.89,17.84,2.72,28.59840323
2022,5,4,yelahanka satellite town,0.918087362,19.96,72968,234.8075557,71.94,36.89,17.84,2.72,26.4201908
2022,5,5,jakkuru,2.919770746,12.42,145741,215.7000023,71.94,36.89,17.84,2.72,23.32118082
2022,5,6,thanisandra,2.298162635,22.98,299327,207.4417661,71.94,36.89,17.84,2.72,20.95253794
2022,5,7,byatarayanapura,1.776195281,17.76,185254,196.3996268,71.94,36.89,17.84,2.72,27.67335985
2022,5,9,vidyaranyapura,1.581611585,15.98,159528,217.414444,71.94,36.89,17.84,2.72,24.82235264
2022,5,10,dodda bommasandra,0.815720659,19.42,65608,224.2056681,71.94,36.89,17.84,2.72,22.11448377
2022,5,12,shettihalli,1.631417129,20.14,145971,217.2429591,71.94,36.89,17.84,2.72,24.6
2022,5,14,bagalakunte,1.276211354,29.68,167377,196.0566571,71.94,36.89,17.84,2.72,8
2022,5,16,jalahalli,0.715315392,13.76,51427,200.111127,71.94,36.89,17.84,2.72,22.6
2022,5,18,radhakrishna temple ward,0.618602695,32.56,48935,200.0213323,71.94,36.89,17.84,2.72,23.22451448
2022,5,19,sanjaya nagar,0.507341232,33.82,45417,200.0213323,71.94,36.89,17.84,2.72,23.22451448
2022,5,22,vishwanath nagenahalli,0.662771198,44.18,113669,175.8369965,71.94,36.89,17.84,2.72,24.33454518
2022,5,24,hbr layout,1.241186569,26.98,117238,217.9931697,71.94,36.89,17.84,2.72,15.87225961
2022,5,25,horamavu,3.753304114,21.45,379915,220.7345635,71.94,36.89,17.84,2.72,14.24388028
2022,5,26,ramamurthy nagar,2.01818529,27.65,112923,216.1442183,71.94,36.89,17.84,2.72,24.22949431
2022,5,27,banasavadi,1.198032134,35.24,87471,233.5363404,71.94,36.89,17.84,2.72,13.86836651
2022,5,28,kammanahalli,0.454791112,45.48,66253,235.1402541,71.94,36.89,17.84,2.72,9.538134102
2022,5,29,kacharkanahalli,0.617235872,36.31,39643,233.5363404,71.94,36.89,17.84,2.72,13.86836651
2022,5,35,aramane nagara,1.150600338,15.34,45538,208.2741683,71.94,36.89,17.84,2.72,6.3
2022,5,36,mattikere,0.387280758,43.03,38389,214.0983377,71.94,36.89,17.84,2.72,19.32448596
2022,5,38,hmt ward,1.265645178,24.34,47020,196.7278967,71.94,36.89,17.84,2.72,18.72444244
2022,5,39,chokkasandra,1.077019522,28.34,127749,176.0165859,71.94,36.89,17.84,2.72,10.08771081
2022,5,40,dodda bidarakallu,2.607046429,20.21,326782,180.9712279,71.94,36.89,17.84,2.72,19.88384447
2022,5,41,peenya industrial area,1.866809705,33.94,134385,187.5686395,71.94,36.89,17.84,2.72,17.59442867
2022,5,42,lakshmi devi nagar,0.445361625,29.69,71276,203.6316669,71.94,36.89,17.84,2.72,21.60335299
2022,5,45,malleswaram,0.473091397,26.28,31938,214.0983377,71.94,36.89,17.84,2.72,19.32448596
2022,5,48,muneshwara nagar,0.216486387,43.3,42951,229.0630014,71.94,36.89,17.84,2.72,11.41776025
2022,5,50,benniganahalli,0.859907741,17.55,79785,235.1402541,71.94,36.89,17.84,2.72,9.538134102
2022,5,51,vijnanapura,0.63647367,30.31,62987,218.224976,71.94,36.89,17.84,2.72,9.226226238
2022,5,52,k r puram,1.094597928,22.8,48497,198.7520961,71.94,36.89,17.84,2.72,34.59062211
2022,5,53,basavanapura,1.58391796,25.14,119176,175.3984159,71.94,36.89,17.84,2.72,53.96729651
2022,5,54,hudi,2.535528807,16.9,136952,198.9226673,71.94,36.89,17.84,2.72,31.52100924
2022,5,58,new tippasandara,0.961983385,28.29,57772,246.4677891,71.94,36.89,17.84,2.72,11.30824458
2022,5,65,kadu malleshwar ward,0.483218015,34.52,37459,216.5270043,71.94,36.89,17.84,2.72,13.9761242
2022,5,68,mahalakshimpuram,0.389458723,43.27,56939,203.9910072,71.94,36.89,17.84,2.72,16.53448814
2022,5,69,laggere,0.582034975,36.38,143072,193.3446663,71.94,36.89,17.84,2.72,21.3477876
2022,5,72,herohalli,1.709585521,21.92,229913,203.1248969,71.94,36.89,17.84,2.72,34.4
2022,5,73,kottegepalya,1.469912867,25.34,183127,203.0582052,71.94,36.89,17.84,2.72,23.03416068
2022,5,74,shakthi ganapathi nagar,0.309144762,44.16,57471,193.3446663,71.94,36.89,17.84,2.72,21.3477876
2022,5,77,dattatreya temple,0.298631215,42.66,32452,216.5270043,71.94,36.89,17.84,2.72,13.9761242
2022,5,78,pulikeshinagar,0.477616746,28.1,29633,229.0630014,71.94,36.89,17.84,2.72,11.41776025
2022,5,80,hoysala nagar,0.614764581,29.27,34492,240.6661932,71.94,36.89,17.84,2.72,11.3447498
2022,5,81,vijnana nagar,1.5123228,26.53,147011,245.5349734,71.94,36.89,17.84,2.72,10.94112055
2022,5,82,garudachar playa,1.611919317,23.7,132120,175.9652702,71.94,36.89,17.84,2.72,29.40752587
2022,5,83,kadugodi,1.566539558,13.99,95243,187.6707576,71.94,36.89,17.84,2.72,60.25857208
2022,5,84,hagadur,2.201848131,17.47,107818,213.1345206,71.94,36.89,17.84,2.72,47.28387818
2022,5,85,dodda nekkundi,2.814249156,23.45,207990,223.0230995,71.94,36.89,17.84,2.72,21.73092732
2022,5,86,marathahalli,0.839613583,27.08,75876,272.8449708,71.94,36.89,17.84,2.72,12.65601487
2022,5,87,hal airport,1.051454301,15.46,49436,272.8449708,71.94,36.89,17.84,2.72,12.65601487
2022,5,90,halsoor,0.395550843,23.27,34204,242.0363227,71.94,36.89,17.84,2.72,12.66342926
2022,5,93,vasanth nagar,0.708064997,22.84,19995,216.5270043,71.94,36.89,17.84,2.72,13.9761242
2022,5,94,gandhinagar,0.549513579,28.92,27132,226.8462939,71.94,36.89,17.84,2.72,21.96667104
2022,5,96,okalipuram,0.288274201,36.03,40812,203.9910072,71.94,36.89,17.84,2.72,16.53448814
2022,5,104,govindaraja nagar,0.289695622,36.21,28177,216.0877316,71.94,36.89,17.84,2.72,29.91472814
2022,5,110,sampangiram nagar,0.881219653,20.03,22281,237.6048563,71.94,36.89,17.84,2.72,14.01861394
2022,5,112,domlur,0.565692696,33.28,26604,257.7953241,71.94,36.89,17.84,2.72,13.07835505
2022,5,114,agaram,0.767663804,6.98,38427,264.1517921,71.94,36.89,17.84,2.72,13.20044419
2022,5,119,dharmaraya swamy temple,0.45652514,41.5,21490,237.1655836,71.94,36.89,17.84,2.72,29.95721789
2022,5,124,hosahalli,0.344875851,38.32,44333,228.184456,71.94,36.89,17.84,2.72,43.29496814
2022,5,126,maruthi mandir ward,0.34133022,42.67,41055,225.3348696,71.94,36.89,17.84,2.72,34.8509375
2022,5,128,nagarabhavi,0.479865515,29.99,68133,225.3348696,71.94,36.89,17.84,2.72,34.8509375
2022,5,129,jnana bharathi ward,2.300073956,19.33,203994,202.5918043,71.94,36.89,17.84,2.72,26.28399695
2022,5,130,ullalu,1.71308327,19.69,191668,230.4473825,71.94,36.89,17.84,2.72,21.54170644
2022,5,143,vishveshwara puram,0.613184396,24.53,28786,237.1655836,71.94,36.89,17.84,2.72,29.95721789
2022,5,144,siddapura,0.254028726,36.29,38194,246.1467111,71.94,36.89,17.84,2.72,16.61946763
2022,5,145,hombegowda nagara,0.508821469,36.34,40524,246.1467111,71.94,36.89,17.84,2.72,16.61946763
